,datetime,year,month,day,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,commit_count,unique_committer_count,Total_count,Status
861,2015-08-30,2015,8,30,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,11.0,1.0
862,2015-09-06,2015,9,6,2.0,6.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,,,17.0,1.0
863,2015-09-13,2015,9,13,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,,,14.0,0.0
864,2015-09-20,2015,9,20,11.0,3.0,28.0,5.0,11.0,8.0,0.0,0.0,0.0,,,66.0,1.0
865,2015-09-27,2015,9,27,6.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,,,27.0,0.0
866,2015-10-04,2015,10,4,0.0,2.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,,,17.0,0.0
867,2015-10-11,2015,10,11,6.0,3.0,7.0,3.0,6.0,6.0,0.0,0.0,0.0,,,31.0,1.0
868,2015-10-18,2015,10,18,4.0,2.0,12.0,4.0,5.0,4.0,0.0,0.0,0.0,,,31.0,1.0
869,2015-10-25,2015,10,25,3.0,4.0,9.0,0.0,11.0,9.0,0.0,0.0,0.0,,,36.0,1.0
870,2015-11-01,2015,11,1,11.0,1.0,10.0,1.0,9.0,3.0,1.0,1.0,0.0,,,37.0,1.0
871,2015-11-08,2015,11,8,8.0,2.0,13.0,6.0,9.0,5.0,0.0,0.0,0.0,,,43.0,1.0
872,2015-11-15,2015,11,15,13.0,1.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,,,34.0,0.0
873,2015-11-22,2015,11,22,1.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,,,11.0,0.0
874,2015-11-29,2015,11,29,4.0,0.0,9.0,7.0,4.0,4.0,0.0,0.0,0.0,,,28.0,1.0
875,2015-12-06,2015,12,6,2.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,,,13.0,0.0
876,2015-12-13,2015,12,13,5.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,,,20.0,1.0
877,2015-12-20,2015,12,20,2.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,,,14.0,0.0
878,2015-12-27,2015,12,27,8.0,5.0,8.0,7.0,11.0,4.0,1.0,1.0,0.0,,,45.0,1.0
879,2016-01-03,2016,1,3,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0
880,2016-01-10,2016,1,10,10.0,5.0,17.0,4.0,4.0,3.0,0.0,0.0,0.0,18.0,2.0,63.0,1.0
881,2016-01-17,2016,1,17,5.0,8.0,15.0,2.0,6.0,3.0,0.0,0.0,0.0,11.0,3.0,53.0,0.0
882,2016-01-24,2016,1,24,4.0,0.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,14.0,2.0,42.0,0.0
883,2016-01-31,2016,1,31,4.0,1.0,9.0,5.0,14.0,9.0,0.0,0.0,0.0,8.0,4.0,54.0,1.0
884,2016-02-07,2016,2,7,9.0,5.0,13.0,9.0,13.0,9.0,0.0,0.0,0.0,10.0,2.0,70.0,1.0
885,2016-02-14,2016,2,14,3.0,3.0,7.0,4.0,7.0,6.0,0.0,0.0,0.0,8.0,5.0,43.0,0.0
886,2016-02-21,2016,2,21,6.0,6.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,33.0,0.0
887,2016-02-28,2016,2,28,7.0,7.0,11.0,4.0,9.0,5.0,0.0,0.0,0.0,10.0,4.0,57.0,1.0
888,2016-03-06,2016,3,6,0.0,4.0,7.0,5.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
889,2016-03-13,2016,3,13,0.0,7.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
890,2016-03-20,2016,3,20,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0
891,2016-03-27,2016,3,27,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0
892,2016-04-03,2016,4,3,7.0,0.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,25.0,1.0
893,2016-04-10,2016,4,10,6.0,5.0,4.0,7.0,3.0,3.0,0.0,0.0,0.0,29.0,2.0,59.0,1.0
894,2016-04-17,2016,4,17,14.0,3.0,8.0,5.0,2.0,2.0,4.0,2.0,0.0,5.0,2.0,47.0,0.0
895,2016-04-24,2016,4,24,20.0,3.0,20.0,3.0,17.0,10.0,1.0,1.0,0.0,58.0,3.0,136.0,1.0
896,2016-05-01,2016,5,1,10.0,1.0,23.0,3.0,22.0,7.0,0.0,0.0,0.0,14.0,2.0,82.0,0.0
897,2016-05-08,2016,5,8,7.0,6.0,4.0,3.0,10.0,3.0,0.0,0.0,0.0,6.0,2.0,41.0,0.0
898,2016-05-15,2016,5,15,0.0,3.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,2.0,1.0,26.0,0.0
899,2016-05-22,2016,5,22,0.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
900,2016-05-29,2016,5,29,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
901,2016-06-05,2016,6,5,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
902,2016-06-12,2016,6,12,1.0,6.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,24.0,1.0
903,2016-06-19,2016,6,19,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0
904,2016-06-26,2016,6,26,0.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,19.0,1.0
905,2016-07-03,2016,7,3,6.0,6.0,2.0,8.0,11.0,5.0,2.0,2.0,0.0,6.0,2.0,50.0,1.0
906,2016-07-10,2016,7,10,3.0,4.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,23.0,0.0
907,2016-07-17,2016,7,17,7.0,6.0,6.0,2.0,3.0,3.0,2.0,2.0,0.0,7.0,5.0,43.0,1.0
908,2016-07-24,2016,7,24,2.0,6.0,6.0,8.0,15.0,6.0,0.0,0.0,0.0,6.0,3.0,52.0,1.0
909,2016-07-31,2016,7,31,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,17.0,0.0
910,2016-08-07,2016,8,7,10.0,6.0,18.0,4.0,33.0,7.0,0.0,0.0,0.0,12.0,3.0,93.0,1.0
911,2016-08-14,2016,8,14,7.0,0.0,9.0,4.0,9.0,6.0,0.0,0.0,0.0,10.0,3.0,48.0,0.0
912,2016-08-21,2016,8,21,3.0,3.0,5.0,6.0,8.0,5.0,0.0,0.0,0.0,4.0,2.0,36.0,0.0
913,2016-08-28,2016,8,28,0.0,5.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0
914,2016-09-04,2016,9,4,0.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0
915,2016-09-11,2016,9,11,0.0,3.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0
916,2016-09-18,2016,9,18,1.0,2.0,1.0,4.0,13.0,8.0,0.0,0.0,0.0,3.0,1.0,33.0,1.0
917,2016-09-25,2016,9,25,13.0,2.0,11.0,5.0,5.0,3.0,4.0,2.0,0.0,13.0,4.0,62.0,1.0
918,2016-10-02,2016,10,2,4.0,2.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,24.0,0.0
919,2016-10-09,2016,10,9,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0
920,2016-10-16,2016,10,16,10.0,5.0,8.0,6.0,5.0,1.0,7.0,3.0,0.0,14.0,3.0,62.0,1.0
921,2016-10-23,2016,10,23,12.0,0.0,8.0,4.0,3.0,3.0,0.0,0.0,0.0,10.0,3.0,43.0,0.0
922,2016-10-30,2016,10,30,5.0,3.0,11.0,2.0,9.0,4.0,0.0,0.0,0.0,7.0,4.0,45.0,1.0
923,2016-11-06,2016,11,6,7.0,4.0,7.0,1.0,14.0,9.0,0.0,0.0,0.0,3.0,1.0,46.0,1.0
924,2016-11-13,2016,11,13,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
925,2016-11-20,2016,11,20,0.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0
926,2016-11-27,2016,11,27,6.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,19.0,1.0
927,2016-12-04,2016,12,4,29.0,4.0,19.0,3.0,8.0,5.0,4.0,3.0,0.0,23.0,6.0,104.0,1.0
928,2016-12-11,2016,12,11,6.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,33.0,0.0
929,2016-12-18,2016,12,18,1.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,20.0,0.0
930,2016-12-25,2016,12,25,21.0,5.0,17.0,5.0,17.0,9.0,0.0,0.0,0.0,39.0,4.0,117.0,1.0
931,2017-01-01,2017,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
932,2017-01-08,2017,1,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
933,2017-01-15,2017,1,15,5.0,3.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,38.0,1.0
934,2017-01-22,2017,1,22,14.0,1.0,11.0,4.0,17.0,4.0,0.0,0.0,0.0,18.0,6.0,75.0,1.0
935,2017-01-29,2017,1,29,11.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,24.0,0.0
936,2017-02-05,2017,2,5,3.0,0.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,6.0,3.0,26.0,1.0
937,2017-02-12,2017,2,12,0.0,3.0,2.0,4.0,5.0,3.0,0.0,0.0,0.0,6.0,2.0,25.0,1.0
938,2017-02-19,2017,2,19,1.0,1.0,5.0,2.0,10.0,6.0,0.0,0.0,0.0,2.0,2.0,29.0,1.0
939,2017-02-26,2017,2,26,6.0,3.0,14.0,2.0,14.0,7.0,0.0,0.0,0.0,14.0,3.0,63.0,1.0
940,2017-03-05,2017,3,5,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
941,2017-03-12,2017,3,12,5.0,2.0,6.0,10.0,14.0,5.0,0.0,0.0,0.0,5.0,2.0,49.0,1.0
942,2017-03-19,2017,3,19,3.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,19.0,0.0
943,2017-03-26,2017,3,26,1.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0
944,2017-04-02,2017,4,2,14.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,36.0,1.0
945,2017-04-09,2017,4,9,12.0,1.0,5.0,6.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,35.0,1.0
946,2017-04-16,2017,4,16,3.0,3.0,5.0,6.0,16.0,8.0,0.0,0.0,0.0,7.0,3.0,51.0,1.0
947,2017-04-23,2017,4,23,11.0,3.0,6.0,6.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0
948,2017-04-30,2017,4,30,3.0,0.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0,45.0,2.0,69.0,1.0
949,2017-05-07,2017,5,7,4.0,0.0,11.0,5.0,4.0,2.0,0.0,0.0,0.0,9.0,2.0,37.0,0.0
950,2017-05-14,2017,5,14,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
951,2017-05-21,2017,5,21,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,32.0,1.0
952,2017-05-28,2017,5,28,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,22.0,0.0
953,2017-06-04,2017,6,4,2.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0
954,2017-06-11,2017,6,11,11.0,4.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,21.0,3.0,52.0,1.0
955,2017-06-18,2017,6,18,9.0,1.0,7.0,1.0,5.0,4.0,0.0,0.0,0.0,9.0,4.0,40.0,0.0
956,2017-06-25,2017,6,25,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
957,2017-07-02,2017,7,2,0.0,3.0,6.0,2.0,7.0,6.0,2.0,2.0,0.0,1.0,1.0,30.0,1.0
958,2017-07-09,2017,7,9,13.0,1.0,7.0,2.0,9.0,6.0,0.0,0.0,0.0,10.0,2.0,50.0,1.0
959,2017-07-16,2017,7,16,1.0,1.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,20.0,0.0
960,2017-07-23,2017,7,23,5.0,1.0,3.0,10.0,4.0,2.0,0.0,0.0,0.0,6.0,2.0,33.0,1.0
961,2017-07-30,2017,7,30,3.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0
962,2017-08-06,2017,8,6,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
963,2017-08-13,2017,8,13,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,14.0,1.0
964,2017-08-20,2017,8,20,6.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,19.0,1.0
965,2017-08-27,2017,8,27,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
966,2017-09-03,2017,9,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
967,2017-09-10,2017,9,10,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0
968,2017-09-17,2017,9,17,0.0,3.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0
969,2017-09-24,2017,9,24,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0
970,2017-10-01,2017,10,1,4.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,16.0,1.0
971,2017-10-08,2017,10,8,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
972,2017-10-15,2017,10,15,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0
973,2017-10-22,2017,10,22,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
974,2017-10-29,2017,10,29,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0
975,2017-11-05,2017,11,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
976,2017-11-12,2017,11,12,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,1.0
977,2017-11-19,2017,11,19,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,0.0
978,2017-11-26,2017,11,26,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
979,2017-12-03,2017,12,3,0.0,3.0,0.0,6.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0
980,2017-12-10,2017,12,10,7.0,2.0,9.0,2.0,13.0,5.0,0.0,0.0,0.0,14.0,4.0,56.0,1.0
981,2017-12-17,2017,12,17,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
982,2017-12-24,2017,12,24,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,15.0,1.0
983,2017-12-31,2017,12,31,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
984,2018-01-07,2018,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
985,2018-01-14,2018,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0
986,2018-01-21,2018,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,30.0,1.0
987,2018-01-28,2018,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,19.0,0.0
988,2018-02-04,2018,2,4,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,2.0,13.0,0.0
989,2018-02-11,2018,2,11,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.0,1.0
990,2018-02-18,2018,2,18,1.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0
991,2018-02-25,2018,2,25,4.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,28.0,1.0
992,2018-03-04,2018,3,4,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,20.0,0.0
993,2018-03-11,2018,3,11,7.0,1.0,8.0,5.0,4.0,3.0,0.0,0.0,0.0,7.0,4.0,39.0,1.0
994,2018-03-18,2018,3,18,11.0,1.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,8.0,3.0,36.0,0.0
995,2018-03-25,2018,3,25,1.0,2.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0
996,2018-04-01,2018,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
997,2018-04-08,2018,4,8,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0
998,2018-04-15,2018,4,15,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,18.0,1.0
999,2018-04-22,2018,4,22,3.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,20.0,1.0
1000,2018-04-29,2018,4,29,0.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1001,2018-05-06,2018,5,6,10.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,1.0
1002,2018-05-13,2018,5,13,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1003,2018-05-20,2018,5,20,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
1004,2018-05-27,2018,5,27,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,1.0
1005,2018-06-03,2018,6,3,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0
1006,2018-06-10,2018,6,10,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0
1007,2018-06-17,2018,6,17,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1008,2018-06-24,2018,6,24,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
1009,2018-07-01,2018,7,1,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
1010,2018-07-08,2018,7,8,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,12.0,1.0
1011,2018-07-15,2018,7,15,4.0,1.0,5.0,5.0,13.0,10.0,0.0,0.0,0.0,4.0,3.0,45.0,1.0
1012,2018-07-22,2018,7,22,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0
1013,2018-07-29,2018,7,29,3.0,4.0,4.0,3.0,24.0,12.0,0.0,0.0,0.0,3.0,3.0,56.0,1.0
1014,2018-08-05,2018,8,5,2.0,0.0,5.0,2.0,11.0,7.0,1.0,1.0,0.0,2.0,1.0,32.0,0.0
1015,2018-08-12,2018,8,12,1.0,1.0,5.0,7.0,11.0,8.0,0.0,0.0,0.0,1.0,1.0,35.0,1.0
1016,2018-08-19,2018,8,19,15.0,0.0,13.0,3.0,16.0,8.0,0.0,0.0,0.0,10.0,4.0,69.0,1.0
1017,2018-08-26,2018,8,26,1.0,1.0,9.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,2.0,26.0,0.0
1018,2018-09-02,2018,9,2,6.0,0.0,10.0,0.0,17.0,8.0,0.0,0.0,0.0,21.0,2.0,64.0,1.0
1019,2018-09-09,2018,9,9,15.0,1.0,10.0,4.0,5.0,3.0,0.0,0.0,0.0,10.0,2.0,50.0,0.0
1020,2018-09-16,2018,9,16,11.0,3.0,21.0,2.0,12.0,10.0,0.0,0.0,0.0,6.0,2.0,67.0,1.0
1021,2018-09-23,2018,9,23,3.0,0.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
1022,2018-09-30,2018,9,30,3.0,1.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,24.0,1.0
1023,2018-10-07,2018,10,7,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1024,2018-10-14,2018,10,14,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,17.0,1.0
1025,2018-10-21,2018,10,21,0.0,1.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0
1026,2018-10-28,2018,10,28,3.0,1.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,24.0,1.0
1027,2018-11-04,2018,11,4,0.0,2.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0
1028,2018-11-11,2018,11,11,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0
1029,2018-11-18,2018,11,18,2.0,3.0,3.0,6.0,6.0,4.0,0.0,0.0,0.0,2.0,2.0,28.0,1.0
1030,2018-11-25,2018,11,25,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0
1031,2018-12-02,2018,12,2,15.0,2.0,13.0,2.0,8.0,5.0,0.0,0.0,0.0,10.0,3.0,58.0,1.0
1032,2018-12-09,2018,12,9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1033,2018-12-16,2018,12,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
1034,2018-12-23,2018,12,23,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1035,2018-12-30,2018,12,30,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0
1036,2019-01-06,2019,1,6,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1037,2019-01-13,2019,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0
1038,2019-01-20,2019,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1039,2019-01-27,2019,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0
1040,2019-02-03,2019,2,3,13.0,0.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,36.0,1.0
1041,2019-02-10,2019,2,10,15.0,1.0,14.0,2.0,5.0,5.0,0.0,0.0,0.0,10.0,3.0,55.0,1.0
1042,2019-02-17,2019,2,17,5.0,2.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,28.0,0.0
1043,2019-02-24,2019,2,24,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1044,2019-03-03,2019,3,3,2.0,2.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,21.0,1.0
1045,2019-03-10,2019,3,10,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1046,2019-03-17,2019,3,17,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1047,2019-03-24,2019,3,24,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
1048,2019-03-31,2019,3,31,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1049,2019-04-07,2019,4,7,0.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
1050,2019-04-14,2019,4,14,3.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,18.0,1.0
1051,2019-04-21,2019,4,21,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0
1052,2019-04-28,2019,4,28,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1053,2019-05-05,2019,5,5,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0
1054,2019-05-12,2019,5,12,1.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0
1055,2019-05-19,2019,5,19,1.0,3.0,4.0,5.0,14.0,9.0,0.0,0.0,0.0,1.0,1.0,38.0,1.0
1056,2019-05-26,2019,5,26,13.0,0.0,8.0,1.0,9.0,7.0,0.0,0.0,0.0,4.0,2.0,44.0,1.0
1057,2019-06-02,2019,6,2,9.0,2.0,9.0,2.0,5.0,3.0,0.0,0.0,0.0,5.0,3.0,38.0,0.0
1058,2019-06-09,2019,6,9,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0
1059,2019-06-16,2019,6,16,6.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,18.0,1.0
1060,2019-06-23,2019,6,23,0.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1061,2019-06-30,2019,6,30,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,14.0,1.0
1062,2019-07-07,2019,7,7,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,1.0
1063,2019-07-14,2019,7,14,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1064,2019-07-21,2019,7,21,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,1.0
