,datetime,year,month,day,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,commit_count,unique_committer_count,Total_count,Status,repoID
207,2017-01-01,2017,1,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7567432
208,2017-01-08,2017,1,8,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,13.0,1.0,7567432
209,2017-01-15,2017,1,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
210,2017-01-22,2017,1,22,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,7567432
211,2017-01-29,2017,1,29,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7567432
212,2017-02-05,2017,2,5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
213,2017-02-12,2017,2,12,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
214,2017-02-19,2017,2,19,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7567432
215,2017-02-26,2017,2,26,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
216,2017-03-05,2017,3,5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7567432
217,2017-03-12,2017,3,12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
218,2017-03-19,2017,3,19,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
219,2017-03-26,2017,3,26,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,7567432
220,2017-04-02,2017,4,2,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,43.0,1.0,7567432
221,2017-04-09,2017,4,9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
222,2017-04-16,2017,4,16,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7567432
223,2017-04-23,2017,4,23,5.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,24.0,1.0,7567432
224,2017-04-30,2017,4,30,5.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,14.0,2.0,34.0,1.0,7567432
225,2017-05-07,2017,5,7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
226,2017-05-14,2017,5,14,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7567432
227,2017-05-21,2017,5,21,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
228,2017-05-28,2017,5,28,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
229,2017-06-04,2017,6,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
230,2017-06-11,2017,6,11,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,7567432
231,2017-06-18,2017,6,18,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
232,2017-06-25,2017,6,25,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7567432
233,2017-07-02,2017,7,2,5.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,22.0,1.0,7567432
234,2017-07-09,2017,7,9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
235,2017-07-16,2017,7,16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
236,2017-07-23,2017,7,23,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7567432
237,2017-07-30,2017,7,30,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
238,2017-08-06,2017,8,6,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7567432
239,2017-08-13,2017,8,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7567432
240,2017-08-20,2017,8,20,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7567432
241,2017-08-27,2017,8,27,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
242,2017-09-03,2017,9,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
243,2017-09-10,2017,9,10,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7567432
244,2017-09-17,2017,9,17,1.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,17.0,1.0,7567432
245,2017-09-24,2017,9,24,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7567432
246,2017-10-01,2017,10,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
247,2017-10-08,2017,10,8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7567432
248,2017-10-15,2017,10,15,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7567432
249,2017-10-22,2017,10,22,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
250,2017-10-29,2017,10,29,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
251,2017-11-05,2017,11,5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
252,2017-11-12,2017,11,12,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
253,2017-11-19,2017,11,19,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
254,2017-11-26,2017,11,26,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
255,2017-12-03,2017,12,3,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7567432
256,2017-12-10,2017,12,10,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,22.0,1.0,7567432
257,2017-12-17,2017,12,17,11.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,37.0,2.0,59.0,1.0,7567432
258,2017-12-24,2017,12,24,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,7567432
259,2017-12-31,2017,12,31,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7567432
260,2018-01-07,2018,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,7567432
261,2018-01-14,2018,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,7567432
262,2018-01-21,2018,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,7567432
263,2018-01-28,2018,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7567432
264,2018-02-04,2018,2,4,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
265,2018-02-11,2018,2,11,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
266,2018-02-18,2018,2,18,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
267,2018-02-25,2018,2,25,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,1.0,7567432
268,2018-03-04,2018,3,4,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,7567432
269,2018-03-11,2018,3,11,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7567432
270,2018-03-18,2018,3,18,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7567432
271,2018-03-25,2018,3,25,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
272,2018-04-01,2018,4,1,0.0,1.0,1.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7567432
273,2018-04-08,2018,4,8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
274,2018-04-15,2018,4,15,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
275,2018-04-22,2018,4,22,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
276,2018-04-29,2018,4,29,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
277,2018-05-06,2018,5,6,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7567432
278,2018-05-13,2018,5,13,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,7567432
279,2018-05-20,2018,5,20,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
280,2018-05-27,2018,5,27,10.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,34.0,1.0,7567432
281,2018-06-03,2018,6,3,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,22.0,0.0,7567432
282,2018-06-10,2018,6,10,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,34.0,1.0,7567432
283,2018-06-17,2018,6,17,3.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,7567432
284,2018-06-24,2018,6,24,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,7567432
285,2018-07-01,2018,7,1,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,53.0,1.0,7567432
286,2018-07-08,2018,7,8,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,22.0,0.0,7567432
287,2018-07-15,2018,7,15,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,18.0,0.0,7567432
288,2018-07-22,2018,7,22,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,7567432
289,2018-07-29,2018,7,29,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7567432
290,2018-08-05,2018,8,5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
291,2018-08-12,2018,8,12,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
292,2018-08-19,2018,8,19,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7567432
293,2018-08-26,2018,8,26,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
294,2018-09-02,2018,9,2,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
295,2018-09-09,2018,9,9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
296,2018-09-16,2018,9,16,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7567432
297,2018-09-23,2018,9,23,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7567432
298,2018-09-30,2018,9,30,3.0,2.0,4.0,2.0,5.0,4.0,0.0,0.0,0.0,5.0,2.0,27.0,1.0,7567432
299,2018-10-07,2018,10,7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
300,2018-10-14,2018,10,14,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7567432
301,2018-10-21,2018,10,21,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7567432
302,2018-10-28,2018,10,28,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
303,2018-11-04,2018,11,4,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,7567432
304,2018-11-11,2018,11,11,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7567432
305,2018-11-18,2018,11,18,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7567432
306,2018-11-25,2018,11,25,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7567432
307,2018-12-02,2018,12,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
308,2018-12-09,2018,12,9,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7567432
309,2018-12-16,2018,12,16,0.0,0.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,7567432
310,2018-12-23,2018,12,23,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7567432
311,2018-12-30,2018,12,30,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
312,2019-01-06,2019,1,6,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7567432
313,2019-01-13,2019,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7567432
314,2019-01-20,2019,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7567432
315,2019-01-27,2019,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7567432
316,2019-02-03,2019,2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7567432
317,2019-02-10,2019,2,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7567432
318,2019-02-17,2019,2,17,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
319,2019-02-24,2019,2,24,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
320,2019-03-03,2019,3,3,0.0,1.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,7567432
321,2019-03-10,2019,3,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
322,2019-03-17,2019,3,17,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7567432
323,2019-03-24,2019,3,24,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7567432
324,2019-03-31,2019,3,31,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7567432
325,2019-04-07,2019,4,7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7567432
326,2019-04-14,2019,4,14,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,7567432
327,2019-04-21,2019,4,21,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7567432
328,2019-04-28,2019,4,28,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7567432
329,2019-05-05,2019,5,5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
330,2019-05-12,2019,5,12,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7567432
331,2019-05-19,2019,5,19,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,7567432
332,2019-05-26,2019,5,26,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
333,2019-06-02,2019,6,2,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
334,2019-06-09,2019,6,9,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7567432
335,2019-06-16,2019,6,16,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7567432
336,2019-06-23,2019,6,23,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
337,2019-06-30,2019,6,30,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
338,2019-07-07,2019,7,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7567432
339,2019-07-14,2019,7,14,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,7567432
340,2019-07-21,2019,7,21,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7567432
341,2019-07-28,2019,7,28,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,7567432
342,2019-08-04,2019,8,4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7567432
343,2019-08-11,2019,8,11,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7567432
344,2019-08-18,2019,8,18,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
345,2019-08-25,2019,8,25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
346,2019-09-01,2019,9,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7567432
347,2019-09-08,2019,9,8,4.0,1.0,10.0,3.0,9.0,3.0,0.0,0.0,0.0,5.0,1.0,36.0,1.0,7567432
348,2019-09-15,2019,9,15,5.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,23.0,0.0,7567432
349,2019-09-22,2019,9,22,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7567432
350,2019-09-29,2019,9,29,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,1.0,7567432
351,2019-10-06,2019,10,6,5.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,22.0,1.0,7567432
352,2019-10-13,2019,10,13,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0,0.0,7567432
353,2019-10-20,2019,10,20,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,7567432
354,2019-10-27,2019,10,27,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,7567432
355,2019-11-03,2019,11,3,3.0,1.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,26.0,1.0,7567432
356,2019-11-10,2019,11,10,0.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7567432
357,2019-11-17,2019,11,17,6.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,22.0,1.0,7567432
358,2019-11-24,2019,11,24,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7567432
359,2019-12-01,2019,12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7567432
360,2019-12-08,2019,12,8,5.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,21.0,1.0,7567432
361,2019-12-15,2019,12,15,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,14.0,0.0,7567432
362,2019-12-22,2019,12,22,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7567432
363,2019-12-29,2019,12,29,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7567432
364,2020-01-05,2020,1,5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
365,2020-01-12,2020,1,12,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7567432
366,2020-01-19,2020,1,19,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7567432
367,2013-01-13,2013,1,13,,,,,,,,,,1.0,1.0,2.0,0.0,7567432
368,2013-01-20,2013,1,20,,,,,,,,,,24.0,2.0,26.0,1.0,7567432
369,2013-01-27,2013,1,27,,,,,,,,,,40.0,1.0,41.0,1.0,7567432
370,2013-02-03,2013,2,3,,,,,,,,,,43.0,3.0,46.0,1.0,7567432
371,2013-02-10,2013,2,10,,,,,,,,,,9.0,1.0,10.0,0.0,7567432
372,2013-02-17,2013,2,17,,,,,,,,,,21.0,1.0,22.0,1.0,7567432
373,2013-02-24,2013,2,24,,,,,,,,,,7.0,1.0,8.0,0.0,7567432
374,2013-03-03,2013,3,3,,,,,,,,,,30.0,1.0,31.0,1.0,7567432
375,2013-03-10,2013,3,10,,,,,,,,,,14.0,1.0,15.0,0.0,7567432
376,2013-03-17,2013,3,17,,,,,,,,,,4.0,1.0,5.0,0.0,7567432
377,2013-03-24,2013,3,24,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
378,2013-03-31,2013,3,31,,,,,,,,,,12.0,1.0,13.0,1.0,7567432
379,2013-04-07,2013,4,7,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
380,2013-04-14,2013,4,14,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
381,2013-04-21,2013,4,21,,,,,,,,,,15.0,2.0,17.0,1.0,7567432
382,2013-04-28,2013,4,28,,,,,,,,,,9.0,2.0,11.0,0.0,7567432
383,2013-05-05,2013,5,5,,,,,,,,,,2.0,1.0,3.0,0.0,7567432
384,2013-05-12,2013,5,12,,,,,,,,,,12.0,1.0,13.0,1.0,7567432
385,2013-05-19,2013,5,19,,,,,,,,,,26.0,3.0,29.0,1.0,7567432
386,2013-05-26,2013,5,26,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
387,2013-06-02,2013,6,2,,,,,,,,,,7.0,3.0,10.0,1.0,7567432
388,2013-06-09,2013,6,9,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
389,2013-06-16,2013,6,16,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
390,2013-06-23,2013,6,23,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
391,2013-06-30,2013,6,30,,,,,,,,,,11.0,3.0,14.0,1.0,7567432
392,2013-07-07,2013,7,7,,,,,,,,,,5.0,1.0,6.0,0.0,7567432
393,2013-07-14,2013,7,14,,,,,,,,,,7.0,1.0,8.0,1.0,7567432
394,2013-07-21,2013,7,21,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
395,2013-07-28,2013,7,28,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
396,2013-08-04,2013,8,4,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
397,2013-08-11,2013,8,11,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
398,2013-08-18,2013,8,18,,,,,,,,,,2.0,1.0,3.0,1.0,7567432
399,2013-08-25,2013,8,25,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
400,2013-09-01,2013,9,1,,,,,,,,,,19.0,1.0,20.0,1.0,7567432
401,2013-09-08,2013,9,8,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
402,2013-09-15,2013,9,15,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
403,2013-09-22,2013,9,22,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
404,2013-09-29,2013,9,29,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
405,2013-10-06,2013,10,6,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
406,2013-10-13,2013,10,13,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
407,2013-10-20,2013,10,20,,,,,,,,,,1.0,1.0,2.0,1.0,7567432
408,2013-10-27,2013,10,27,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
409,2013-11-03,2013,11,3,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
410,2013-11-10,2013,11,10,,,,,,,,,,14.0,1.0,15.0,1.0,7567432
411,2013-11-17,2013,11,17,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
412,2013-11-24,2013,11,24,,,,,,,,,,1.0,1.0,2.0,1.0,7567432
413,2013-12-01,2013,12,1,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
414,2013-12-08,2013,12,8,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
415,2013-12-15,2013,12,15,,,,,,,,,,0.0,0.0,0.0,1.0,7567432
416,2013-12-22,2013,12,22,,,,,,,,,,106.0,1.0,107.0,1.0,7567432
417,2013-12-29,2013,12,29,,,,,,,,,,8.0,1.0,9.0,0.0,7567432
418,2014-01-05,2014,1,5,,,,,,,,,,0.0,0.0,0.0,0.0,7567432
